"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"418","3.12590339","3.5372E-4","0.31990752","0.04761905","7","6","false","AURKA","127.14285714","7","0","0","0.73426208","false","0","AURKA","149930","0.156471"
"420","3.47185242","0.0","0.28803068","0.0","1","6","false","AKAP11","243.0","1","0","0","0.69101845","false","0","AKAP11","0","0.0"
"422","3.37466717","0.0","0.29632552","1.0","2","6","false","NOTCH3","212.0","2","0","0","0.7031666","false","0","NOTCH3","0","0.52345679"
"424","3.2932674","1.227E-5","0.3036498","0.0","2","6","false","CENPB","246.0","2","0","0","0.71334157","false","0","CENPB","20076","0.54323725"
"426","3.15975656","1.819E-5","0.31648008","0.0","2","6","false","FEN1","345.0","2","0","0","0.73003043","false","0","FEN1","31198","0.53333333"
"428","3.2835679","2.82E-5","0.30454677","0.0","3","6","false","CLEC3B","167.0","3","0","0","0.71455401","false","0","CLEC3B","22778","0.36244541"
"430","3.47185242","0.0","0.28803068","0.0","1","6","false","PFKFB4","243.0","1","0","0","0.69101845","false","0","PFKFB4","0","0.0"
"432","3.09186002","1.7844E-4","0.32342991","0.0","3","6","false","RAI1","382.33333333","3","0","0","0.7385175","false","0","RAI1","266524","0.36042848"
"434","3.47185242","0.0","0.28803068","0.0","1","6","false","SPTBN4","243.0","1","0","0","0.69101845","false","0","SPTBN4","0","0.0"
"436","2.95796881","9.187E-5","0.33806983","0.3","5","5","false","QARS","286.4","5","0","0","0.7552539","false","0","QARS","85942","0.23363265"
"438","3.25161658","7.515E-5","0.30753933","0.0","2","6","false","MAP4","449.0","2","0","0","0.71854793","false","0","MAP4","110806","0.51791908"
"440","3.47185242","0.0","0.28803068","0.0","1","6","false","FKBP14","243.0","1","0","0","0.69101845","false","0","FKBP14","0","0.0"
"442","3.38341575","1.33E-5","0.2955593","0.0","2","6","false","RPL36AL","172.0","2","0","0","0.70207303","false","0","RPL36AL","8768","0.51661631"
"444","3.2276531","1.068E-5","0.30982264","0.33333333","3","6","false","ZHX1","180.66666667","3","0","0","0.72154336","false","0","ZHX1","8192","0.36727766"
"446","3.2932674","1.227E-5","0.3036498","0.0","2","6","false","GNB2","246.0","2","0","0","0.71334157","false","0","GNB2","20076","0.54323725"
"448","3.16546215","0.0","0.31590964","1.0","2","6","false","TONSL","478.5","2","0","0","0.72931723","false","0","TONSL","0","0.52582418"
"450","3.47185242","0.0","0.28803068","0.0","1","6","false","DNMT3L","243.0","1","0","0","0.69101845","false","0","DNMT3L","0","0.0"
"452","3.47185242","0.0","0.28803068","0.0","1","6","false","ASRGL1","243.0","1","0","0","0.69101845","false","0","ASRGL1","0","0.0"
"454","3.2932674","1.227E-5","0.3036498","0.0","2","6","false","NRBP1","246.0","2","0","0","0.71334157","false","0","NRBP1","20076","0.54323725"
"456","2.85127425","2.29E-4","0.35072038","0.4","6","5","false","TUBA1A","386.0","6","0","0","0.76859072","false","0","TUBA1A","308084","0.20797414"
"458","3.2932674","1.227E-5","0.3036498","0.0","2","6","false","ACTL6B","246.0","2","0","0","0.71334157","false","0","ACTL6B","20076","0.54323725"
"460","3.47185242","0.0","0.28803068","0.0","1","6","false","SLA","243.0","1","0","0","0.69101845","false","0","SLA","0","0.0"
"462","3.1144922","2.2655E-4","0.32107963","0.16666667","4","6","false","RPLP1","315.0","4","0","0","0.73568847","false","0","RPLP1","323688","0.27881206"
"464","3.25827311","2.376E-5","0.30691104","0.0","3","6","false","FBN3","181.0","3","0","0","0.71771586","false","0","FBN3","28974","0.37037037"
"466","3.47185242","0.0","0.28803068","0.0","1","6","false","WSB1","243.0","1","0","0","0.69101845","false","0","WSB1","0","0.0"
"468","3.2932674","1.227E-5","0.3036498","0.0","2","6","false","ZNF135","246.0","2","0","0","0.71334157","false","0","ZNF135","20076","0.54323725"
"470","3.40661849","1.065E-5","0.29354623","0.0","2","6","false","ZFPM1","150.0","2","0","0","0.69917269","false","0","ZFPM1","6110","0.5137931"
"472","3.47185242","0.0","0.28803068","0.0","1","6","false","BZW2","243.0","1","0","0","0.69101845","false","0","BZW2","0","0.0"
"474","3.47185242","0.0","0.28803068","0.0","1","6","false","UBR1","243.0","1","0","0","0.69101845","false","0","UBR1","0","0.0"
"476","3.47185242","0.0","0.28803068","0.0","1","6","false","SYNE4","243.0","1","0","0","0.69101845","false","0","SYNE4","0","0.0"
"478","3.47185242","0.0","0.28803068","0.0","1","6","false","ZNF746","243.0","1","0","0","0.69101845","false","0","ZNF746","0","0.0"
"480","3.3993914","1.388E-5","0.2941703","0.0","2","6","false","UFM1","164.5","2","0","0","0.70007607","false","0","UFM1","10638","0.51904762"
"482","3.35793077","1.345E-5","0.29780245","0.0","2","6","false","UBXN6","180.5","2","0","0","0.70525865","false","0","UBXN6","11656","0.5248538"
"484","3.28318752","1.069E-5","0.30458205","0.0","2","6","false","NSFL1C","200.0","2","0","0","0.71460156","false","0","NSFL1C","11214","0.52925532"
"486","3.42088246","6.26E-6","0.29232223","0.0","2","6","false","C14orf1","147.0","2","0","0","0.69738969","false","0","C14orf1","4674","0.51408451"
"488","3.47185242","0.0","0.28803068","0.0","1","6","false","CAMSAP3","243.0","1","0","0","0.69101845","false","0","CAMSAP3","0","0.0"
"490","2.95625713","2.7453E-4","0.33826557","0.0952381","7","6","false","NFE2L2","214.28571429","7","0","0","0.75546786","false","0","NFE2L2","250650","0.17152029"
"492","3.3491822","0.0","0.29858035","1.0","2","6","false","MKL1","175.5","2","0","0","0.70635223","false","0","MKL1","0","0.52702703"
"494","3.25161658","7.515E-5","0.30753933","0.0","2","6","false","BRIX1","449.0","2","0","0","0.71854793","false","0","BRIX1","110806","0.51791908"
"496","3.05553442","6.643E-5","0.32727499","0.16666667","4","5","false","PRKACA","293.75","4","0","0","0.7430582","false","0","PRKACA","71244","0.27955195"
"498","3.29345759","4.715E-5","0.30363227","0.0","3","6","false","DYNLL1","147.0","3","0","0","0.7133178","false","0","DYNLL1","22918","0.352657"
"500","3.18619247","0.0","0.31385424","1.0","2","5","false","SGK3","482.5","2","0","0","0.72672594","false","0","SGK3","0","0.52331887"
"502","3.16565234","2.1667E-4","0.31589066","0.0","4","6","false","PDE4D","165.75","4","0","0","0.72929346","false","0","PDE4D","77662","0.26788618"
"504","2.82027387","2.8545E-4","0.35457549","0.35555556","10","5","false","ARRB1","235.6","10","0","0","0.77246577","false","0","ARRB1","308512","0.14065672"
"506","3.23925447","8.05E-5","0.30871301","0.0","3","6","false","VPS51","210.66666667","3","0","0","0.72009319","false","0","VPS51","60748","0.36527294"
"508","3.04203119","2.2534E-4","0.32872773","0.23809524","7","6","false","UBE2D1","186.0","7","0","0","0.7447461","false","0","UBE2D1","192364","0.17888079"
"510","2.98573602","6.4039E-4","0.33492579","0.2","6","5","false","EEF1A1","244.0","6","0","0","0.751783","false","0","EEF1A1","283000","0.18903543"
"512","3.00912895","3.3131E-4","0.33232208","0.2","6","6","false","SFPQ","235.0","6","0","0","0.74885888","false","0","SFPQ","408146","0.19078591"
"514","3.47185242","0.0","0.28803068","0.0","1","6","false","NUB1","243.0","1","0","0","0.69101845","false","0","NUB1","0","0.0"
"516","2.94180297","3.2004E-4","0.33992759","0.33333333","10","6","false","BIRC3","174.2","10","0","0","0.75727463","false","0","BIRC3","246278","0.13590945"
"518","2.72670217","0.00153816","0.36674339","0.21637427","19","6","false","RXRA","181.63157895","19","0","0","0.78416223","false","0","RXRA","1211164","0.08185552"
"520","3.47185242","0.0","0.28803068","0.0","1","6","false","AKT3","243.0","1","0","0","0.69101845","false","0","AKT3","0","0.0"
"522","3.05039939","1.464E-5","0.32782592","0.66666667","4","5","false","MAP3K11","313.5","4","0","0","0.74370008","false","0","MAP3K11","13504","0.2857794"
"524","3.1759224","6.139E-5","0.31486915","0.33333333","3","5","false","MGEA5","338.33333333","3","0","0","0.7280097","false","0","MGEA5","42136","0.35429769"
"526","3.47185242","0.0","0.28803068","0.0","1","6","false","FZD1","243.0","1","0","0","0.69101845","false","0","FZD1","0","0.0"
"528","3.04089007","9.081E-5","0.32885109","0.3","5","5","false","RPS6KA1","273.2","5","0","0","0.74488874","false","0","RPS6KA1","120732","0.23905429"
"530","3.06390262","2.58E-5","0.32638113","0.66666667","3","5","false","PPID","384.0","3","0","0","0.74201217","false","0","PPID","47406","0.36398104"
"532","2.94256371","5.366E-4","0.33983971","0.28571429","8","5","false","ATF3","232.75","8","0","0","0.75717954","false","0","ATF3","378480","0.15415838"
"534","3.47185242","0.0","0.28803068","0.0","1","6","false","DACT1","243.0","1","0","0","0.69101845","false","0","DACT1","0","0.0"
"536","3.47185242","0.0","0.28803068","0.0","1","6","false","GYS1","243.0","1","0","0","0.69101845","false","0","GYS1","0","0.0"
"538","2.95473564","2.4083E-4","0.33843975","0.39285714","8","6","false","MCL1","205.125","8","0","0","0.75565804","false","0","MCL1","164432","0.15205708"
"540","3.05458349","4.686E-5","0.32737688","0.33333333","3","5","false","SMYD2","396.33333333","3","0","0","0.74317706","false","0","SMYD2","77758","0.36296975"
"542","3.25161658","7.515E-5","0.30753933","0.0","2","6","false","DHX36","449.0","2","0","0","0.71854793","false","0","DHX36","110806","0.51791908"
"544","3.42335489","0.0","0.29211111","1.0","2","6","false","HIST1H1T","178.0","2","0","0","0.69708064","false","0","HIST1H1T","0","0.52352941"
"546","3.13655382","6.27E-5","0.31882125","0.66666667","3","6","false","IGF2BP1","351.0","3","0","0","0.73293077","false","0","IGF2BP1","38018","0.35418769"
"548","2.9482693","2.0586E-4","0.33918204","0.33333333","4","6","false","IKBKAP","438.0","4","0","0","0.75646634","false","0","IKBKAP","514208","0.29105718"
"550","3.25161658","7.515E-5","0.30753933","0.0","2","6","false","RPF2","449.0","2","0","0","0.71854793","false","0","RPF2","110806","0.51791908"
"552","3.16546215","0.0","0.31590964","1.0","2","6","false","QPCTL","478.5","2","0","0","0.72931723","false","0","QPCTL","0","0.52582418"
"554","2.99277292","1.9698E-4","0.33413828","0.33333333","4","6","false","DDX20","410.25","4","0","0","0.75090339","false","0","DDX20","450110","0.28769285"
"556","3.37828072","4.123E-5","0.29600856","0.0","2","6","false","TRIM29","191.5","2","0","0","0.70271491","false","0","TRIM29","21052","0.51072386"
"558","2.77348802","9.1359E-4","0.36055681","0.17142857","15","5","false","TRAF2","168.33333333","15","0","0","0.778314","false","0","TRAF2","755476","0.09469143"
"560","2.95853937","0.0","0.33800463","1.0","3","5","false","EFTUD2","559.66666667","3","0","0","0.75518258","false","0","EFTUD2","0","0.37460955"
"562","3.47185242","0.0","0.28803068","0.0","1","6","false","UPF3A","243.0","1","0","0","0.69101845","false","0","UPF3A","0","0.0"
"564","2.87656904","4.7026E-4","0.34763636","0.28888889","10","5","false","VEGFA","219.8","10","0","0","0.76542887","false","0","VEGFA","363598","0.13219013"
"567","2.81057436","3.409E-4","0.35579916","0.33333333","9","6","false","YBX1","281.44444444","9","0","0","0.7736782","false","0","YBX1","376956","0.14918951"
"569","3.06028908","2.5428E-4","0.32676652","0.26666667","6","6","false","MUC1","177.66666667","6","0","0","0.74246386","false","0","MUC1","147218","0.19377729"
"571","3.47185242","0.0","0.28803068","0.0","1","6","false","FRAT2","243.0","1","0","0","0.69101845","false","0","FRAT2","0","0.0"
"573","3.45682769","7.35E-6","0.28928257","0.0","2","6","false","ATPIF1","148.5","2","0","0","0.69289654","false","0","ATPIF1","4916","0.51754386"
"575","3.05686573","5.882E-5","0.32713246","0.33333333","4","6","false","ATXN3","300.25","4","0","0","0.74289178","false","0","ATXN3","92198","0.30895984"
"577","3.10308102","1.7419E-4","0.32226036","0.33333333","4","6","false","KIF5B","283.5","4","0","0","0.73711487","false","0","KIF5B","213380","0.27312139"
"579","3.47185242","0.0","0.28803068","0.0","1","6","false","SNCAIP","243.0","1","0","0","0.69101845","false","0","SNCAIP","0","0.0"
"581","3.33073412","2.153E-5","0.30023411","0.0","2","6","false","EPM2A","239.5","2","0","0","0.70865824","false","0","EPM2A","21118","0.52074236"
"583","3.35545835","1.697E-5","0.29802188","0.0","2","6","false","MTF2","196.0","2","0","0","0.70556771","false","0","MTF2","14556","0.5227882"
"585","3.47185242","0.0","0.28803068","0.0","1","6","false","VTA1","243.0","1","0","0","0.69101845","false","0","VTA1","0","0.0"
"587","2.99657665","2.8153E-4","0.33371414","0.26666667","6","6","false","EEF1G","264.5","6","0","0","0.75042792","false","0","EEF1G","243368","0.19770631"
"589","3.16546215","0.0","0.31590964","1.0","2","6","false","PPP1R2","478.5","2","0","0","0.72931723","false","0","PPP1R2","0","0.52582418"
"591","3.37466717","0.0","0.29632552","1.0","2","6","false","NOTCH2","212.0","2","0","0","0.7031666","false","0","NOTCH2","0","0.52345679"
"593","3.30677064","4.551E-5","0.30240985","0.33333333","3","6","false","AXIN2","176.0","3","0","0","0.71165367","false","0","AXIN2","30122","0.35560054"
"595","3.18505135","3.982E-5","0.31396668","0.0","2","6","false","MICAL1","290.5","2","0","0","0.72686858","false","0","MICAL1","29392","0.51329787"
"597","3.47185242","0.0","0.28803068","0.0","1","6","false","ANKRD6","243.0","1","0","0","0.69101845","false","0","ANKRD6","0","0.0"
"599","3.47185242","0.0","0.28803068","0.0","1","6","false","BEX1","243.0","1","0","0","0.69101845","false","0","BEX1","0","0.0"
"601","3.47185242","0.0","0.28803068","0.0","1","6","false","ZNF227","243.0","1","0","0","0.69101845","false","0","ZNF227","0","0.0"
"603","3.2932674","1.227E-5","0.3036498","0.0","2","6","false","CSAD","246.0","2","0","0","0.71334157","false","0","CSAD","20076","0.54323725"
"605","3.36953214","2.335E-5","0.29677711","0.0","2","6","false","XPNPEP1","175.0","2","0","0","0.70380848","false","0","XPNPEP1","15226","0.51632047"
"607","3.18619247","0.0","0.31385424","1.0","2","5","false","PIM2","482.5","2","0","0","0.72672594","false","0","PIM2","0","0.52331887"
"609","3.47185242","0.0","0.28803068","0.0","1","6","false","CST6","243.0","1","0","0","0.69101845","false","0","CST6","0","0.0"
"611","3.47185242","0.0","0.28803068","0.0","1","6","false","ACSBG1","243.0","1","0","0","0.69101845","false","0","ACSBG1","0","0.0"
"613","3.47185242","0.0","0.28803068","0.0","1","6","false","DBI","243.0","1","0","0","0.69101845","false","0","DBI","0","0.0"
"615","3.47185242","0.0","0.28803068","0.0","1","6","false","DCTN3","243.0","1","0","0","0.69101845","false","0","DCTN3","0","0.0"
"617","3.47185242","0.0","0.28803068","0.0","1","6","false","TMEM44","243.0","1","0","0","0.69101845","false","0","TMEM44","0","0.0"
"619","3.47185242","0.0","0.28803068","0.0","1","6","false","DHX34","243.0","1","0","0","0.69101845","false","0","DHX34","0","0.0"
"621","3.43077216","1.618E-5","0.29147957","0.0","2","6","false","IGSF21","138.5","2","0","0","0.69615348","false","0","IGSF21","5080","0.50738007"
"623","3.47185242","0.0","0.28803068","0.0","1","6","false","GJB5","243.0","1","0","0","0.69101845","false","0","GJB5","0","0.0"
"625","3.47185242","0.0","0.28803068","0.0","1","6","false","SAP30BP","243.0","1","0","0","0.69101845","false","0","SAP30BP","0","0.0"
"627","3.42088246","6.26E-6","0.29232223","0.0","2","6","false","GBP2","147.0","2","0","0","0.69738969","false","0","GBP2","4674","0.51408451"
"629","3.4427539","3.04E-5","0.29046514","0.0","2","6","false","NFE2L1","158.5","2","0","0","0.69465576","false","0","NFE2L1","10894","0.50806452"
"631","3.47185242","0.0","0.28803068","0.0","1","6","false","FZD5","243.0","1","0","0","0.69101845","false","0","FZD5","0","0.0"
"633","3.47185242","0.0","0.28803068","0.0","1","6","false","GPR39","243.0","1","0","0","0.69101845","false","0","GPR39","0","0.0"
"635","3.47185242","0.0","0.28803068","0.0","1","6","false","DEFA3","243.0","1","0","0","0.69101845","false","0","DEFA3","0","0.0"
"637","3.47185242","0.0","0.28803068","0.0","1","6","false","DNAJC13","243.0","1","0","0","0.69101845","false","0","DNAJC13","0","0.0"
"639","3.47185242","0.0","0.28803068","0.0","1","6","false","NAT9","243.0","1","0","0","0.69101845","false","0","NAT9","0","0.0"
"641","3.47185242","0.0","0.28803068","0.0","1","6","false","KIAA1191","243.0","1","0","0","0.69101845","false","0","KIAA1191","0","0.0"
"643","3.47185242","0.0","0.28803068","0.0","1","6","false","IQCG","243.0","1","0","0","0.69101845","false","0","IQCG","0","0.0"
"645","3.47185242","0.0","0.28803068","0.0","1","6","false","MPP1","243.0","1","0","0","0.69101845","false","0","MPP1","0","0.0"
"647","3.47185242","0.0","0.28803068","0.0","1","6","false","MASP1","243.0","1","0","0","0.69101845","false","0","MASP1","0","0.0"
"649","3.47185242","0.0","0.28803068","0.0","1","6","false","C10orf116","243.0","1","0","0","0.69101845","false","0","C10orf116","0","0.0"
"651","3.47185242","0.0","0.28803068","0.0","1","6","false","ENTPD6","243.0","1","0","0","0.69101845","false","0","ENTPD6","0","0.0"
"653","3.47185242","0.0","0.28803068","0.0","1","6","false","RSU1","243.0","1","0","0","0.69101845","false","0","RSU1","0","0.0"
"655","3.26778243","1.679E-5","0.30601793","0.0","2","6","false","LUC7L2","232.5","2","0","0","0.7165272","false","0","LUC7L2","16856","0.52733485"
"657","3.47185242","0.0","0.28803068","0.0","1","6","false","FAM83D","243.0","1","0","0","0.69101845","false","0","FAM83D","0","0.0"
"659","3.45036135","3.129E-5","0.28982472","0.0","2","6","false","MID1IP1","152.5","2","0","0","0.69370483","false","0","MID1IP1","14122","0.51010101"
